Event ID	Event Date	Event Type	Event Mode	Event Intensity	Quad Code	Contexts	Actor Name	Actor Country	Actor COW	Primary Actor Sector	Actor Sectors	Actor Title	Actor Name Raw	Wikipedia Actor ID	Recipient Name	Recipient Country	Recipient COW	Primary Recipient Sector	Recipient Sectors	Recipient Title	Recipient Name Raw	Wikipedia Recipient ID	Placename	City	District	Province	Country	Latitude	Longitude	GeoNames ID	Raw Placename	Feature Type	Source	Publication Date	Story People	Story Organizations	Story Locations	Language	Version
20230927-3688-acbcdad80456_REQUEST	2023-09-27	REQUEST	None	0.00	VERBAL CONFLICT	intelligence 	None	None	None	None	None	None	Nobody	None	None; None	Slovakia; Poland	317; 290	None; None	None; None	None; None	Slovakia; Poland	None; None	None	None	None	None	None	None	None	None	Slovakia; Poland	None	TASR - Tlacova Agentura Slovenskej Republiky	2023-09-27	Odor | Ludovit Odor 	the Polish Interior Ministry | Interior Ministry 	Federal Republic of Germany | Czechia | Slovak Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230927-3809-3dc36330a02a_AID	2023-09-27	AID	NA	10.00	MATERIAL COOPERATION	pro_democracy | environment | rights_freedoms 	Gustavo Petro	Colombia	100	GOV	GOV	president	Gustavo Petro	Gustavo Petro	None	None	None	None	None	None	None	None	Bogotá	Bogotá	Bogotá  D.C.	Bogota D.C.	COL	4.60971	-74.08175	3688689	Bogotá	PPLC	El Espectador	2023-09-27	Luis Fernando Velasco | Petro | the Minister of the Interior | Gustavo Petro 	CUT | Congress | Fecode 	Bogotá | Republic of Colombia 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230927-4132-a5fc51919a7a_THREATEN	2023-09-27	THREATEN	None	-3.50	VERBAL CONFLICT	environment | technology 	Rishi Sunak	United Kingdom	200	GOV	GOV	prime minister	Rishi Sunak	Rishi Sunak	None	None	None	None	None	None	Sept. 20	None	Europe	None	None	None	NA	48.69096	9.14062	6255148	Europe	CONT	Reuters News	2023-09-27	Robert Habeck | Sunak | Rishi Sunak 	None	United Kingdom of Great Britain and Northern Ireland | Europe | Federal Republic of Germany 	English	NGEC_coder-Vers001-b1-Run-001
20230927-4855-9dd52509d503_CONSULT_multilateral	2023-09-27	CONSULT	multilateral	4.00	VERBAL COOPERATION	diplomatic 	Xie Chuntao; None	China; China	710; 710	GOV; None	GOV; None	politburo member; None	Xie Chuntao; China	Xie Chuntao; None	None	None	None	None	None	None	None	None	Athens	Athens	Nomarchía Athínas	Attica	GRC	37.98376	23.72784	264371	Athens	PPLC	Athens News Agency	2023-09-27	Nikos Romanos | Giorgos Plevris | Tassos Hatzivassiliou | Xie Chuntao | Lefteris Moissiadis | Yiannis Smyrlis 	the Central Committee | Cosco | ND | the Communist Party of China | New Democracy 's 	People’s Republic of China | Dimos Piraeus | Athens | Hellenic Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230927-4855-9dd52509d503_CONSULT_phone	2023-09-27	CONSULT	phone	1.50	VERBAL COOPERATION	diplomatic 	None; None	None; China	None; 710	None; None	None; None	None; None	None; China	None; None	None	None	None	None	None	None	None	None	Athens	Athens	Nomarchía Athínas	Attica	GRC	37.98376	23.72784	264371	Athens	PPLC	Athens News Agency	2023-09-27	Nikos Romanos | Giorgos Plevris | Tassos Hatzivassiliou | Xie Chuntao | Lefteris Moissiadis | Yiannis Smyrlis 	the Central Committee | Cosco | ND | the Communist Party of China | New Democracy 's 	People’s Republic of China | Dimos Piraeus | Athens | Hellenic Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230927-4998-f7e5cad11b7f_COERCE	2023-09-27	COERCE	None	-7.00	MATERIAL CONFLICT	religion_ethnicity 	None	Azerbaijan	373	None	None	None	Azerbaijan	None	None; None	None; None	None; None	BUS; None	BUS; None	businessman; None	billionaire banker; philanthropist	None; None	None	None	None	None	None	None	None	None	Nagorno - Karabakh	None	Reuters News	2023-09-27	Ruben Vardanyan | Veronika Zonabend 	None	Baku | Republic of Azerbaijan | Republic of Armenia | Qarah Bāgh 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5186-902d33e1b40d_THREATEN_arrest	2023-09-27	THREATEN	arrest	-3.50	VERBAL CONFLICT	legal | illegal_drugs 	None	Ireland	205	MIL	MIL	naval	Irish naval forces	None	None	None	None	BUS	BUS	cargo ship	cargo ship	None	Dublin	Dublin	Dublin City	Leinster	IRL	53.33306	-6.24889	2964574	Dublin	PPLC	Agence France Presse	2023-09-27	Helen McEntee | Justin Kelly 	the Irish Times 	Cork | South America | Dublin 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230927-1150-fe8cb055763a_THREATEN_ban	2023-09-27	THREATEN	ban	-3.50	VERBAL CONFLICT	economic | corruption 	None	France	220	JUD	JUD	high court	France 's top court	None	UBS	Switzerland	225	GOV	GOV	foreign investment commission	UBS	UBS	Paris	Paris	Paris	Île-de-France	FRA	48.85341	2.3488	2988507	PARIS	PPLC	Reuters News	2023-09-27	Patrice Spinosi 	Bloomberg News | Credit Suisse | the U.S. Department of Justice | UBS | Reuters 	Paris 	English	NGEC_coder-Vers001-b1-Run-001
20230927-3284-ddf057d9c628_ASSAULT	2023-09-27	ASSAULT	None	-9.00	MATERIAL CONFLICT	None	Kyiv	Ukraine	369	GOV	GOV	capital city	Kiev	Kyiv	None	None	None	None	None	None	September 22 ,	None	Sevastopol	Sevastopol	None	Sevastopol City	UKR	44.60795	33.52134	694423	Sevastopol	PPLA	FARS News Agency	2023-09-27	Maria Zakharova 	the Russian Defense Ministry | Black Sea Fleet | Foreign Ministry 	Kyiv | Tehran | United Kingdom of Great Britain and Northern Ireland | Sevastopol | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-3375-e9bd43abf9bb_REQUEST	2023-09-27	REQUEST	None	0.00	VERBAL CONFLICT	None	Nabih Berri	Lebanon	660	LEG	LEG	speaker of parliament	Nabih Berri	Nabih Berri	None	Sudan	625	REL	REL	shia	Muhammad Shiaa al - Sudani	None	None	None	None	None	None	None	None	None	Nineveh Governorate	None	National News Agency Lebanon	2023-09-27	Muhammad Shiaa al - Sudani | Nabih Berri | Muhammad al - Halbousi | God Almighty 	the Iraqi Parliament | Parliament | the House of Representatives 	Al-Hamdaniya | Libya | Republic of Iraq 	Arabic	NGEC_coder-Vers001-b1-Run-001
20230927-4212-da7272873838_CONSULT_visit	2023-09-27	CONSULT	visit	4.00	VERBAL COOPERATION	inequality 	Paul Chan Mo-po	Hong Kong SAR China	None	GOV	GOV	financial secretary	Paul Chan Mo - po	Paul Chan Mo-po	None	Hong Kong SAR China	None	None	None	None	Hong Kong	None	None	None	None	None	None	None	None	None	today ( 27th )	None	香港01网 (简体)	2023-09-27	Lung Hon - biao | Paul Chan Mo - po | Long Hanbiao 	Land Construction Association | Legislative Council | the International Monetary Fund 	Hong Kong 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230927-4628-a78afc69ed16_MOBILIZE_weapons	2023-09-27	MOBILIZE	weapons	-6.50	MATERIAL CONFLICT	intelligence 	None	Ukraine	369	None	None	None	Ukraine	None	Black Sea Fleet	Russia	365	MIL	MIL	naval unit	Russian Black Sea Fleet	Black Sea Fleet	None	None	None	None	None	None	None	None	Crimean Peninsula	None	Asharq Alawsat	2023-09-27	Mikhail Razvogayev | Maria Zakharova 	The Russian Black Sea Fleet | Agence France - Presse | the Russian Black Sea Fleet | Foreign Ministry | NATO 	Autonomous Republic of Crimea | Kyiv | Moscow | Russian Federation | London | Black Sea | Washington | Sevastopol | Ukraine 	Arabic	NGEC_coder-Vers001-b1-Run-001
20230927-4756-c1e075ea46bd_CONSULT	2023-09-27	CONSULT	None	2.50	VERBAL COOPERATION	None	Amit Shah	India	750	ELI	ELI	previously held a GOV role, so coded as ELI.	Amit Shah	Amit Shah	Mumbai	India	750	CVL	CVL	settlement	Mumbai	Mumbai	None	None	None	None	None	None	None	None		None	Indo-Asian News Service	2023-09-27	Deve Gowda | Modi | Kumaraswamy | Rahul Gandhi | H.D.  Kumaraswamy | Farooq Abdullah | Amit Shah 	Congress | BJP | JD 	Mumbai | State of Karnataka 	English	NGEC_coder-Vers001-b1-Run-001
20230927-4883-6dc20ac676a3_COERCE_seize	2023-09-27	COERCE	seize	-7.00	MATERIAL CONFLICT	None	None	Hong Kong SAR China	None	GOV	GOV	customs official	Hong Kong Customs	None	None	None	None	None	None	None	None	None	Mong Kok	Kowloon	None	Yau Tsim Mong	HKG	22.31935	114.17136	1819353	Mong Kok	PPLX	香港01网 (简体)	2023-09-27	Fan Zhuoyi 	Hong Kong Customs | CHANEL | Customs | CHRISTIAN DIOR | the Copyright and Trademark General Investigation Team | GUCCI | LV 	South of Market | Hangzhou | Mong Kok 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230927-4883-6dc20ac676a3_COERCE_arrest	2023-09-27	COERCE	arrest	-7.00	MATERIAL CONFLICT	None	None	Hong Kong SAR China	None	GOV	GOV	customs official	Hong Kong Customs	None	None; None	None; None	None; None	BUS; None	BUS; None	business leader; None	managers 41; managers 53	None; None	Mong Kok	Kowloon	None	Yau Tsim Mong	HKG	22.31935	114.17136	1819353	Mong Kok	PPLX	香港01网 (简体)	2023-09-27	Fan Zhuoyi 	Hong Kong Customs | CHANEL | Customs | CHRISTIAN DIOR | the Copyright and Trademark General Investigation Team | GUCCI | LV 	South of Market | Hangzhou | Mong Kok 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230927-4883-6dc20ac676a3_COERCE_deport	2023-09-27	COERCE	deport	-7.00	MATERIAL CONFLICT	None	None	Hong Kong SAR China	None	GOV	GOV	customs official	Hong Kong Customs	None	None; None	None; None	None; None	BUS; None	BUS; None	business leader; None	managers 41; managers 53	None; None	Mong Kok	Kowloon	None	Yau Tsim Mong	HKG	22.31935	114.17136	1819353	Mong Kok	PPLX	香港01网 (简体)	2023-09-27	Fan Zhuoyi 	Hong Kong Customs | CHANEL | Customs | CHRISTIAN DIOR | the Copyright and Trademark General Investigation Team | GUCCI | LV 	South of Market | Hangzhou | Mong Kok 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_abduct	2023-09-27	ASSAULT	abduct	-8.50	MATERIAL CONFLICT	religion_ethnicity | military 	None	None	None	None	None	None	None	None	None	Kosovo	None	None	None	None	Kosovo	None	None	None	None	None	None	None	None	None	Wednesday	None	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_destroy	2023-09-27	ASSAULT	destroy	-8.50	MATERIAL CONFLICT	religion_ethnicity | military 	None	Serbia	None	None	None	None	Serbia	None	None	Kosovo	None	COP	COP	police officer	Kosovo police officer	None	Banjka	None	None	None	SRB	42.28113	21.69442	792908	Banjska	STMX	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_primitive	2023-09-27	ASSAULT	primitive	-8.00	MATERIAL CONFLICT	religion_ethnicity | military 	None	None	None	None	None	None	None	None	None	Kosovo	None	COP	COP	police officer	Kosovo police officer	None	Banjka	None	None	None	SRB	42.28113	21.69442	792908	Banjska	STMX	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_firearms	2023-09-27	ASSAULT	firearms	-9.00	MATERIAL CONFLICT	religion_ethnicity | military 	None	None	None	None	None	None	None	None	None	Serbia	None	UAF	UAF	gunmen	Serb gunmen	None	Republic of Kosovo	None	None	None	XKX	42.58333	20.91667	831053	Kosovo	PCLI	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_suicide-attack	2023-09-27	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	religion_ethnicity | military 	None	None	None	None	None	None	None	None	None	Serbia	None	UAF	UAF	gunmen	Serb gunmen	None	Republic of Kosovo	None	None	None	XKX	42.58333	20.91667	831053	Kosovo	PCLI	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5550-61cc1455ae81_ASSAULT_heavy-weapons	2023-09-27	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	religion_ethnicity | military 	None	None	None	None	None	None	None	None	None	Kosovo	None	COP	COP	police	Kosovo police	None	Banjka	None	None	None	SRB	42.28113	21.69442	792908	Banjska	STMX	Agence France Presse	2023-09-27	Milos Vucevic 	None	Republic of Kosovo | Kosovo Polje | Banjka | Serbia 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5820-9d08f5b63319_THREATEN_territory	2023-09-27	THREATEN	territory	-4.00	VERBAL CONFLICT	military 	Pyongyang	North Korea	731	GOV	GOV	capital	Pyongyang	Pyongyang	Seoul	South Korea	732	GOV	GOV	capital	Seoul	Seoul	None	None	None	None	None	None	None	None	Tuesday	None	DW English	2023-09-27	Yoon Suk Yeol 	None	Republic of Korea | Seoul | Democratic People’s Republic of Korea | Pyongyang | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-5820-9d08f5b63319_THREATEN_violence	2023-09-27	THREATEN	violence	-3.50	VERBAL CONFLICT	military 	Pyongyang	North Korea	731	GOV	GOV	capital	Pyongyang	Pyongyang	Yoon Suk-yeol	South Korea	732	GOV	GOV	president	South Korean President Yoon Suk Yeol	Yoon Suk-yeol	Seoul	Seoul	None	Seoul	KOR	37.566	126.9784	1835848	Seoul	PPLC	DW English	2023-09-27	Yoon Suk Yeol 	None	Republic of Korea | Seoul | Democratic People’s Republic of Korea | Pyongyang | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-7217-f449dff19552_ACCUSE_disapprove	2023-09-27	ACCUSE	disapprove	-2.00	VERBAL CONFLICT	None	None	North Korea	731	None	None	None	North Korea	None	None	None	None	None	None	None	Travis King	None	Seoul	Seoul	None	Seoul	KOR	37.566	126.9784	1835848	SEOUL	PPLC	The Wall Street Journal Online	2023-09-27	King | Travis King | Merrill Newman | Kim 	None	Republic of Korea | Seoul | Democratic People’s Republic of Korea | Pyongyang | Beijing | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-7217-f449dff19552_ACCUSE_investigate	2023-09-27	ACCUSE	investigate	-3.50	VERBAL CONFLICT	None	None	North Korea	731	None	None	None	North Korea	None	None	None	None	None	None	None	Travis King	None	Republic of Korea	None	None	None	KOR	36.5	127.75	1835841	South Korea	PCLI	The Wall Street Journal Online	2023-09-27	King | Travis King | Merrill Newman | Kim 	None	Republic of Korea | Seoul | Democratic People’s Republic of Korea | Pyongyang | Beijing | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-7217-f449dff19552_COERCE	2023-09-27	COERCE	None	-7.00	MATERIAL CONFLICT	None	None	North Korea	731	None	None	None	North Korea	None	Merrill Newman	United States	2	UAF	UAF	soldier of fortune	Merrill Newman	Merrill Newman	Republic of Korea	None	None	None	KOR	36.5	127.75	1835841	South Korea	PCLI	The Wall Street Journal Online	2023-09-27	King | Travis King | Merrill Newman | Kim 	None	Republic of Korea | Seoul | Democratic People’s Republic of Korea | Pyongyang | Beijing | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-8225-9537d7e4c5c7_CONSULT_multilateral	2023-09-27	CONSULT	multilateral	4.00	VERBAL COOPERATION	economic | diplomatic | technology 	Chen Haijian; None	China; None	710; None	CRM; None	CRM; None	arms-runner; None	Chen Mingjian; Tuesday night	Chen Haijian; None	None	None	None	None	None	None	None	None	United Republic of Tanzania	None	None	None	TZA	-6.0	35.0	149590	Tanzania	PCLI	Xinhua News Agency	2023-09-27	Chen | Chen Mingjian | January Makamba 	Foreign Affairs and | The Chinese Embassy 	People’s Republic of China | Dar es Salaam | United Republic of Tanzania | Prescott 	English	NGEC_coder-Vers001-b1-Run-001
20230927-8225-9537d7e4c5c7_CONSULT_phone	2023-09-27	CONSULT	phone	1.50	VERBAL COOPERATION	economic | diplomatic | technology 	None; None	China; None	710; None	GOV; None	GOV; None	embassy; None	Chinese Embassy; Tuesday night	None; None	None	None	None	None	None	None	None	None	United Republic of Tanzania	None	None	None	TZA	-6.0	35.0	149590	Tanzania	PCLI	Xinhua News Agency	2023-09-27	Chen | Chen Mingjian | January Makamba 	Foreign Affairs and | The Chinese Embassy 	People’s Republic of China | Dar es Salaam | United Republic of Tanzania | Prescott 	English	NGEC_coder-Vers001-b1-Run-001
20230927-8740-9c945bcbe443_THREATEN	2023-09-27	THREATEN	None	-3.50	VERBAL CONFLICT	asylum | health | migration | human_rights | rights_freedoms | gender 	Elton John	United Kingdom	200	CVL	CVL	singer	Elton John	Elton John	Suella Braverman	United Kingdom	200	ELI	ELI	former secretary	Home Secretary Suella Braverman	Suella Braverman	Washington	Washington	Sunderland	England	GBR	54.9	-1.51667	2634715	Washington	PPL	Evening Standard	2023-09-27	Elton John | David Furnish | Braverman | Suella Braverman 	UN | Home Office | the Elton John AIDS Foundation | Home 	United Kingdom of Great Britain and Northern Ireland | Washington | Europe 	English	NGEC_coder-Vers001-b1-Run-001
20230927-9351-dd596d820f55_THREATEN_ban	2023-09-27	THREATEN	ban	-3.50	VERBAL CONFLICT	None	None	Russia	365	None	None	None	Russia	None	Bornholm	Denmark	390	None	None	No code identified, but country found	Bornholm Island	Bornholm	None	None	None	None	None	None	None	None		None	Interfax: Russia & CIS General Newswire	2023-09-27	Zakharova | Maria Zakharova 	Raytheon | the U.S. Navy | the Russian Foreign Ministry | Foreign Ministry | the Danish Navy 	Europe | Russian Federation | Kingdom of Denmark | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-9351-dd596d820f55_THREATEN_territory	2023-09-27	THREATEN	territory	-4.00	VERBAL CONFLICT	None	None	Russia	365	None	None	None	Russia	None	None	Denmark	390	None	None	None	Denmark	None	None	None	None	None	None	None	None	None	Denmark 's Bornholm Island	None	Interfax: Russia & CIS General Newswire	2023-09-27	Zakharova | Maria Zakharova 	Raytheon | the U.S. Navy | the Russian Foreign Ministry | Foreign Ministry | the Danish Navy 	Europe | Russian Federation | Kingdom of Denmark | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230927-9477-12ae51f752b7_COERCE_seize	2023-09-27	COERCE	seize	-7.00	MATERIAL CONFLICT	terrorism 	None	Israel	666	GOV	GOV	authorities	Israeli authorities	None	None	None	None	None	None	None	None	None	Islamic Republic of Iran	None	None	None	IRN	32.0	53.0	130758	Iran	PCLI	Xinhua News Agency	2023-09-27	Itamar Ben - Gvir | Yehuda Glick | Ben - Gvir 	Shin Bet | National Security Minister | the Shin Bet 	State of Israel | Hashemite Kingdom of Jordan | Haifa | Islamic Republic of Iran 	English	NGEC_coder-Vers001-b1-Run-001
20230927-9477-12ae51f752b7_COERCE_restrict	2023-09-27	COERCE	restrict	-7.00	MATERIAL CONFLICT	terrorism 	None	Israel	666	GOV	GOV	authorities	Israeli authorities	None	Itamar Ben-Gvir	Israel	666	JUD	JUD	lawyer	Itamar Ben - Gvir	Itamar Ben-Gvir	None	None	None	None	None	None	None	None	Iran - backed cell	None	Xinhua News Agency	2023-09-27	Itamar Ben - Gvir | Yehuda Glick | Ben - Gvir 	Shin Bet | National Security Minister | the Shin Bet 	State of Israel | Hashemite Kingdom of Jordan | Haifa | Islamic Republic of Iran 	English	NGEC_coder-Vers001-b1-Run-001
20230927-9477-12ae51f752b7_COERCE_arrest	2023-09-27	COERCE	arrest	-7.00	MATERIAL CONFLICT	terrorism 	None	Israel	666	GOV	GOV	authorities	Israeli authorities	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wednesday	None	Xinhua News Agency	2023-09-27	Itamar Ben - Gvir | Yehuda Glick | Ben - Gvir 	Shin Bet | National Security Minister | the Shin Bet 	State of Israel | Hashemite Kingdom of Jordan | Haifa | Islamic Republic of Iran 	English	NGEC_coder-Vers001-b1-Run-001
